Source,Target
1221204,852835
1221204,856428
1221204,856476
1221204,856478
1221204,856529
1221204,856658
1221204,861694
1221204,861700
1221204,861742
1221204,863064
1221204,865063
1221204,865065
1221204,865067
1221204,865073
1221204,865077
1221204,865085
1221204,865089
1221204,865109
1221204,865800
1221204,865925
1221204,865930
1221204,865949
1221204,866003
1221204,866101
1221204,869675
1221204,869676
1221204,869697
1221204,869705
1221204,870860
1221204,878689
1221204,878764
1221204,880189
1221204,882783
1221204,888853
1221204,895934
1221204,897997
1221204,898032
1221204,898057
1221204,913684
1221204,914155
1221204,914168
1221204,923075
1221204,924879
1221204,931138
1221204,932477
1221204,939053
1221204,949746
1221204,949748
1221204,964190
1221204,965386
1221204,965603
1221204,975983
1221204,976075
1221204,977757
1221204,977860
1221204,987886
1221204,1006147
1221204,1006279
1221204,1010938
1221204,1011652
1221204,1011653
1221204,1011695
1221204,1011700
1221204,1011781
1221204,1011860
1221204,1011900
1221204,1012494
1221204,1012689
1221204,1013307
1221204,1015187
1221204,1018380
1221204,1086994
1221204,1112458
1221204,1113203
1221204,1212101
1221204,1306165
1221204,1306598
1221204,1306801
1221204,1307841
1221204,1308119
1221204,1309125
1221204,1502140
1221204,1502160
1221204,1502187
1221204,1502195
1221204,1502304
1221204,1502327
1221204,1502371
1221204,1502372
1221204,1548187
1221204,1559252
1221204,1563628
1221204,1563629
1221204,1563630
1583653,1335
1583653,15354
1583653,18033
1583653,18040
1583653,28099
1583653,39314
1583653,39317
1583653,40300
1583653,49459
1583653,49754
1583653,55700
1583653,63207
1583653,68659
1583653,80358
1583653,85700
1583653,86265
1583653,90307
1583653,96285
1583653,96296
1583653,102726
1583653,115659
1583653,122797
1583653,126298
1583653,127858
1583653,139212
1583653,142634
1583653,142877
1583653,142992
1583653,148017
1583653,149109
1583653,149118
1583653,151363
1583653,157744
1583653,164239
1583653,164244
1583653,168498
1583653,172742
1583653,172796
1583653,172811
1583653,172812
1583653,173202
1583653,173425
1583653,173489
1583653,176429
1583653,184410
1583653,184413
1583653,184540
1583653,191472
1583653,193483
1583653,197015
1583653,202002
1583653,202014
1583653,202018
1583653,202036
1583653,204430
1583653,204658
1583653,207836
1583653,211590
1583653,212994
1583653,213430
1583653,214715
1583653,214800
1583653,215123
1583653,218246
1583653,220652
1583653,221095
1583653,223647
1583653,226547
1583653,227895
1583653,227911
1583653,232855
1583653,232905
1583653,232907
1583653,237057
1583653,237698
1583653,239643
1583653,240374
1583653,240805
1583653,245757
1583653,246960
1583653,247262
1583653,247283
1583653,248144
1583653,249080
1583653,249368
1583653,252626
1583653,253905
1583653,256532
1583653,258137
1583653,259929
1583653,259946
1583653,262305
1583653,263708
1583653,268121
1583653,269632
1583653,270506
1583653,270524
1583653,270633
1583653,270663
1583653,270713
1583653,271121
1583653,272814
1583653,272922
1583653,276797
1583653,286623
1583653,286679
1583653,287410
1583653,287775
1583653,289566
1583653,289576
1583653,289584
1583653,290173
1583653,290496
1583653,292712
1583653,295137
1583653,295952
1583653,295954
1583653,296990
1583653,297585
1583653,297623
1583653,297920
1583653,300185
1583653,302109
1583653,305921
1583653,306984
1583653,308839
1583653,308852
1583653,308900
1583653,308927
1583653,308989
1583653,316162
1583653,316179
1583653,316394
1583653,316460
1583653,316986
1583653,322953
1583653,322954
1583653,322959
1583653,322964
1583653,322970
1583653,322987
1583653,324332
1583653,324334
1583653,324370
1583653,324920
1583653,325180
1583653,325182
1583653,325185
1583653,335049
1583653,336535
1583653,340649
1583653,340754
1583653,342523
1583653,342527
1583653,342552
1583653,343105
1583653,343127
1583653,344316
1583653,345323
1583653,345604
1583653,347094
1583653,347098
1583653,347100
1583653,347101
1583653,355592
1583653,355911
1583653,358363
1583653,361210
1583653,375794
1583653,383898
1583653,385505
1583653,387027
1583653,389345
1583653,392851
1583653,393276
1583653,394856
1583653,396532
1583653,398460
1583653,398463
1583653,399761
1583653,400515
1583653,401849
1583653,402084
1583653,402099
1583653,405949
1583653,411243
1583653,414158
1583653,414343
1583653,420894
1583653,426935
1583653,427113
1583653,430014
1583653,430094
1583653,434411
1583653,434520
1583653,434539
1583653,434557
1583653,434605
1583653,434613
1583653,435719
1583653,436118
1583653,436301
1583653,436325
1583653,436398
1583653,436408
1583653,436410
1583653,436492
1583653,436596
1583653,436616
1583653,436632
1583653,436760
1583653,437302
1583653,437370
1583653,438617
1583653,441087
1583653,443086
1583653,446576
1583653,448824
1583653,448828
1583653,449789
1583653,449823
1583653,451486
1583653,452591
1583653,452604
1583653,452619
1583653,452620
1583653,452622
1583653,452628
1583653,459340
1583653,483334
1583653,483473
1583653,488800
1583653,529153
1583653,531625
1583653,532701
1583653,533699
1583653,533847
1583653,536578
1583653,536582
1583653,536621
1583653,536749
1583653,536771
1583653,536776
1583653,536873
1583653,536898
1583653,536900
1583653,536901
1583653,537085
1583653,537091
1583653,537354
1583653,537364
1583653,537367
1583653,537371
1583653,537374
1583653,537542
1583653,538749
1583653,538872
1583653,541658
1583653,541804
1583653,541805
1583653,541808
1583653,541809
1583653,549153
1583653,564883
1583653,564891
1583653,568034
1583653,571484
1583653,574344
1583653,574921
1583653,575404
1583653,576214
1583653,577027
1583653,577038
1583653,577322
1583653,580894
1583653,580936
1583653,582325
1583653,590904
1583653,594868
1583653,594925
1583653,594926
1583653,603592
1583653,604125
1583653,611552
1583653,614485
1583653,619522
1583653,619859
1583653,620038
1583653,620048
1583653,621415
1583653,621449
1583653,634155
1583653,634976
1583653,640619
1583653,641057
1583653,641060
1583653,641104
1583653,641118
1583653,641119
1583653,641124
1583653,641136
1583653,641148
1583653,641159
1583653,641164
1583653,641167
1583653,641168
1583653,641169
1583653,641177
1583653,641178
1583653,641184
1583653,641186
1583653,641192
1583653,641193
1583653,641195
1583653,641202
1583653,641203
1583653,641865
1583653,643723
1583653,647172
1583653,657181
1583653,662813
1583653,662827
1583653,670280
1583653,677776
1583653,677787
1583653,683670
1583653,689753
1583653,702260
1583653,710376
1583653,712090
1583653,717319
1583653,717321
1583653,720585
1583653,720692
1583653,721024
1583653,722401
1583653,722409
1583653,725483
1583653,726005
1583653,726016
1583653,726032
1583653,726282
1583653,727650
1583653,728495
1583653,729344
1583653,731039
1583653,731043
1583653,731057
1583653,731073
1583653,732734
1583653,733334
1583653,733599
1583653,734946
1583653,735125
1583653,735654
1583653,737649
1583653,737651
1583653,740044
1583653,740096
1583653,740180
1583653,740188
1583653,740192
1583653,741033
1583653,742237
1583653,744120
1583653,750156
1583653,750348
1583653,751843
1583653,752132
1583653,752169
1583653,752260
1583653,754164
1583653,754947
1583653,755031
1583653,755039
1583653,755044
1583653,755048
1583653,755061
1583653,755077
1583653,755088
1583653,758306
1583653,761327
1583653,764259
1583653,764271
1583653,766193
1583653,766220
1583653,766222
1583653,767587
1583653,767647
1583653,772616
1583653,773661
1583653,775937
1583653,775967
1583653,775987
1583653,775998
1583653,778574
1583653,778575
1583653,778578
1583653,781023
1583653,781033
1583653,781052
1583653,781129
1583653,782264
1583653,782266
1583653,782275
1583653,782276
1583653,782277
1583653,783824
1583653,784145
1583653,786256
1583653,786273
1583653,786319
1583653,786320
1583653,786321
1583653,786371
1583653,789216
1583653,789217
1583653,789218
1583653,789223
1583653,789224
1583653,789228
1583653,789232
1583653,789234
1583653,789235
1583653,789238
1583653,790438
1583653,790482
1583653,793771
1583653,795547
1583653,797374
1583653,797708
1583653,799974
1583653,799975
1583653,801392
1583653,801398
1583653,801406
1583653,801429
1583653,801449
1583653,801985
1583653,802117
1583653,802666
1583653,802667
1583653,802839
1583653,804818
1583653,805714
1583653,806985
1583653,813962
1583653,821637
1583653,821698
1583653,821699
1583653,821702
1583653,821703
1583653,821704
1583653,821705
1583653,822197
1583653,823061
1583653,823737
1583653,823739
1583653,824827
1583653,824828
1583653,824830
1583653,824831
1583653,825405
1583653,825418
1583653,826060
1583653,826458
1583653,826463
1583653,826485
1583653,826489
1583653,828837
1583653,828932
1583653,828933
1583653,829698
1583653,829700
1583653,829701
1583653,829955
1583653,830660
1583653,832070
1583653,832077
1583653,832190
1583653,834594
1583653,834595
1583653,834599
1583653,834604
1583653,834997
1583653,836118
1583653,838063
1583653,839996
1583653,839998
1583653,840249
1583653,840261
1583653,840277
1583653,844518
1583653,844519
1583653,844533
1583653,844535
1583653,844537
1583653,844539
1583653,848551
1583653,852068
1583653,860080
1583653,860153
1583653,864946
1583653,872008
1583653,872012
1583653,882664
1583653,885660
1583653,886330
1583653,899475
1583653,903266
1583653,919263
1583653,919513
1583653,925087
1583653,943825
1583653,946065
1583653,959717
1583653,959760
1583653,994528
1583653,1011582
1583653,1013814
1583653,1033982
1583653,1068357
1583653,1378933
1583653,1386242
1583653,1546420
1583653,1546425
1583653,1546445
1376720,672
1376720,735
1376720,1156
1376720,1679
1376720,1727
1376720,2115
1376720,2194
1376720,3623
1376720,5756
1376720,10130
1376720,17253
1376720,18614
1376720,23646
1376720,24077
1376720,24108
1376720,25471
1376720,31486
1376720,35239
1376720,36182
1376720,36306
1376720,38829
1376720,39261
1376720,41684
1376720,43172
1376720,48321
1376720,54193
1376720,56081
1376720,64431
1376720,67164
1376720,68247
1376720,69094
1376720,69316
1376720,69494
1376720,69503
1376720,70050
1376720,78695
1376720,86748
1376720,86950
1376720,86952
1376720,90335
1376720,94541
1376720,100554
1376720,100621
1376720,103743
1376720,103886
1376720,107462
1376720,107467
1376720,107715
1376720,114577
1376720,115462
1376720,115467
1376720,116297
1376720,121397
1376720,122671
1376720,126323
1376720,128184
1376720,128287
1376720,129363
1376720,130194
1376720,131555
1376720,132072
1376720,135540
1376720,135557
1376720,136740
1376720,140174
1376720,140385
1376720,141540
1376720,143306
1376720,144126
1376720,144183
1376720,144423
1376720,144870
1376720,147926
1376720,148200
1376720,148278
1376720,148928
1376720,149933
1376720,151340
1376720,152636
1376720,152937
1376720,152939
1376720,152943
1376720,158068
1376720,159021
1376720,159079
1376720,159275
1376720,159338
1376720,160388
1376720,164362
1376720,164768
1376720,166244
1376720,167629
1376720,171271
1376720,172881
1376720,172908
1376720,172909
1376720,172911
1376720,173053
1376720,178066
1376720,179696
1376720,181234
1376720,181392
1376720,183499
1376720,184857
1376720,186863
1376720,188706
1376720,189427
1376720,189744
1376720,191154
1376720,196407
1376720,198550
1376720,198560
1376720,201344
1376720,201876
1376720,202142
1376720,202451
1376720,202473
1376720,202647
1376720,202737
1376720,203445
1376720,204451
1376720,207561
1376720,210185
1376720,210186
1376720,210187
1376720,210355
1376720,210391
1376720,211661
1376720,211723
1376720,212267
1376720,212470
1376720,213501
1376720,213651
1376720,213800
1376720,213908
1376720,214112
1376720,214946
1376720,215404
1376720,216034
1376720,216513
1376720,217567
1376720,218339
1376720,219474
1376720,227932
1376720,229520
1376720,229993
1376720,230000
1376720,232136
1376720,232523
1376720,232617
1376720,232620
1376720,232758
1376720,232771
1376720,233048
1376720,235114
1376720,235941
1376720,237173
1376720,237178
1376720,237187
1376720,239944
1376720,240024
1376720,246295
1376720,248796
1376720,248797
1376720,248804
1376720,248824
1376720,250013
1376720,250206
1376720,250870
1376720,251473
1376720,251477
1376720,252304
1376720,252458
1376720,257440
1376720,257642
1376720,260006
1376720,261139
1376720,261733
1376720,261892
1376720,262137
1376720,264161
1376720,264714
1376720,266384
1376720,266400
1376720,267188
1376720,269583
1376720,271196
1376720,271492
1376720,271493
1376720,271518
1376720,271525
1376720,271667
1376720,271801
1376720,273685
1376720,273706
1376720,273714
1376720,274536
1376720,274545
1376720,274952
1376720,274953
1376720,277041
1376720,277676
1376720,277866
1376720,281655
1376720,281731
1376720,281843
1376720,282025
1376720,282026
1376720,282143
1376720,282430
1376720,282450
1376720,282569
1376720,282591
1376720,282763
1376720,282771
1376720,282908
1376720,283237
1376720,284109
1376720,285932
1376720,286258
1376720,287317
1376720,287715
1376720,287767
1376720,288578
1376720,289010
1376720,289277
1376720,290137
1376720,290143
1376720,290464
1376720,291575
1376720,291615
1376720,291640
1376720,293473
1376720,293719
1376720,293726
1376720,295257
1376720,295801
1376720,295947
1376720,296170
1376720,296788
1376720,296793
1376720,299979
1376720,300096
1376720,300103
1376720,300159
1376720,300162
1376720,300163
1376720,300194
1376720,300312
1376720,300849
1376720,300908
1376720,303084
1376720,303085
1376720,303086
1376720,303087
1376720,303708
1376720,305876
1376720,305885
1376720,309749
1376720,310505
1376720,310576
1376720,310835
1376720,311094
1376720,312234
1376720,312858
1376720,317163
1376720,317933
1376720,318024
1376720,318381
1376720,318384
1376720,319430
1376720,319455
1376720,319473
1376720,319671
1376720,320244
1376720,320930
1376720,321052
1376720,321189
1376720,321327
1376720,321332
1376720,321655
1376720,322536
1376720,324431
1376720,324988
1376720,325289
1376720,325291
1376720,325292
1376720,329083
1376720,329303
1376720,329305
1376720,329490
1376720,332524
1376720,333125
1376720,333679
1376720,335858
1376720,336857
1376720,337067
1376720,337074
1376720,337986
1376720,337989
1376720,338426
1376720,340291
1376720,340591
1376720,340670
1376720,340863
1376720,341100
1376720,341143
1376720,341147
1376720,341154
1376720,341155
1376720,341673
1376720,342374
1376720,342828
1376720,342902
1376720,344424
1376720,346669
1376720,346706
1376720,347213
1376720,348576
1376720,356652
1376720,370597
1376720,375029
1376720,376032
1376720,376266
1376720,379364
1376720,379365
1376720,379389
1376720,379409
1376720,381588
1376720,383790
1376720,387427
1376720,392275
1376720,394398
1376720,397442
1376720,397943
1376720,402834
1376720,403195
1376720,404909
1376720,409380
1376720,410276
1376720,415038
1376720,427195
1376720,427199
1376720,428152
1376720,434155
1376720,437226
1376720,438342
1376720,438353
1376720,442304
1376720,442388
1376720,442395
1376720,443130
1376720,443303
1376720,443807
1376720,448929
1376720,452852
1376720,459936
1376720,460759
1376720,460832
1376720,460869
1376720,462207
1376720,462417
1376720,462835
1376720,462957
1376720,463300
1376720,463312
1376720,463436
1376720,463453
1376720,463595
1376720,464031
1376720,464987
1376720,465169
1376720,470115
1376720,470537
1376720,470561
