Source,Target,Weight
1445072,1523878,18
145700,1503903,18
1603493,348094,18
1540361,113894,18
1037930,388410,18
84084,308079,18
135873,479632,18
128041,1340347,18
118047,1609829,18
668273,44015,18
201211,676640,18
1237437,1449228,18
1703340,471477,18
1442219,903059,18
933202,1662381,18
994975,1627732,18
79010,1097201,18
482977,1349024,18
552523,491068,18
1442133,22703,18
339168,1198165,18
459024,1105180,18
1250818,475229,18
1190106,717854,18
1517372,1025335,18
69546,1297648,18
91651,876905,18
390605,755860,18
1689473,653634,18
1169909,1074844,18
966072,16039,18
1265587,781275,18
703996,87698,18
769581,606372,18
1065197,1007950,18
1704302,1382691,18
955193,839263,18
829109,1294342,18
797204,68646,18
6594,1292903,18
436249,1440288,18
1311103,14648,18
1324367,521607,18
229329,1592383,18
939002,1323047,18
16243,1278131,18
1668764,768528,18
838916,182569,18
564543,1630308,18
594538,786653,18
1375937,771099,18
483259,1424852,18
1663477,985959,18
1319901,1327288,18
539548,356184,18
838404,602231,18
421723,255745,18
657742,586057,18
566069,1418899,18
614954,1029998,18
1356624,816404,18
1490780,1358797,18
29818,1615505,18
933456,23919,18
532093,90155,18
424212,1537822,18
532921,227566,18
51893,525703,18
1699980,994925,18
774734,61380,18
1431663,555154,18
1033794,1433340,18
1678458,1665263,18
1520937,1366480,18
270464,255206,18
921084,1368133,18
1061735,1691429,18
1344114,1572921,18
1253903,1272799,18
1318494,363634,18
1382146,1653101,18
828303,253510,18
627960,828345,18
1489313,1334881,18
622699,389766,18
565000,355604,18
1511330,1700687,18
542916,1245933,18
538830,987795,18
516539,683198,18
80115,278240,18
1163134,1695134,18
1487583,810029,18
457973,1355943,18
259931,1622709,18
722839,1465237,18
272288,1080777,18
837609,994763,18
1005697,379862,18
356068,472833,18
1622323,190695,18
1245773,304248,18
1612845,810972,18
474624,1045379,18
1462723,719307,18
357610,1205737,18
491788,80483,18
650363,1284591,18
1660780,1477598,18
142839,247983,18
369670,1433509,18
875311,1512786,18
1035490,848726,18
1664404,933951,18
875311,1321971,18
790374,1455854,18
442159,970398,18
221780,173903,18
1157349,498019,18
958911,43339,18
94047,1162331,18
621231,74039,18
197010,206308,18
37571,39587,18
30768,806884,18
1117589,648534,18
1644564,408051,18
1295907,69887,18
1243607,89753,18
312709,1216361,18
42236,1045191,18
1578674,526029,18
425330,1652931,18
278751,822659,18
844212,1657599,18
219780,498585,18
1214037,648253,18
462551,1654140,18
1449228,1001795,18
1497543,868048,18
1365634,502978,18
178123,1355907,18
813903,957685,18
1572921,506138,18
839614,446468,18
1686936,1148656,18
1658351,532607,18
860523,880289,18
59365,500848,18
1263629,913891,18
982881,812897,18
1162438,125397,18
707935,533599,18
1622800,519822,18
922930,1441609,18
1081378,1693694,18
1090170,1459823,18
1189930,617766,18
1261713,1331801,18
667741,1657854,18
378032,867226,18
57430,1271015,18
1140180,1083193,18
1489313,955207,18
307999,1088850,18
1158676,57971,18
114257,581700,18
1445363,592763,18
138502,1579136,18
555239,58598,18
108448,122270,18
933951,69526,18
99486,970398,18
1040877,1061620,18
1210600,374240,18
875554,1630843,18
122544,106388,18
847781,1422134,18
1472201,277030,18
1431327,660338,18
1546096,61472,18
224189,484610,18
230748,288233,18
1627279,930205,18
1677306,1300368,18
898547,577062,18
1366499,76321,18
955078,110015,18
1410753,1392075,18
281180,810972,18
253797,109476,18
1366499,21492,18
591149,1236719,18
1084350,497986,18
412436,730708,18
1602705,1366499,18
571075,189484,18
964138,1394453,18
1412736,1352282,18
650569,1557894,18
1058173,47599,18
852618,1585396,18
557040,550609,18
1182888,277148,18
1215475,1619430,18
214606,1038882,18
552546,161787,18
961933,769685,18
731571,851426,18
337625,218432,18
813319,869836,18
844350,1212324,18
853455,275952,18
294122,1186083,18
328166,1402361,18
1207571,1469667,18
611522,410890,18
264210,376719,18
250660,252292,18
1164098,1269018,18
490564,922120,18
1687986,522731,18
672601,1550087,18
1084720,157123,18
1537833,767925,18
1630634,1331644,18
1097539,969417,18
68658,1274440,18
407772,1246702,18
1237504,1708361,18
230488,1176148,18
696575,640698,18
844613,426313,18
398999,264023,18
231103,1106696,18
1038872,1045307,18
604680,152314,18
1490755,1143154,18
1019960,109344,18
409326,633392,18
864150,1250916,18
180287,368244,18
358976,430158,18
1071703,583372,18
965253,314051,18
911463,1242411,18
771639,193523,18
285246,1338353,18
1211945,1285147,18
376630,565235,18
196642,552471,18
1552126,1411937,18
1613592,395528,18
1454448,1620775,18
1161035,415888,18
1513227,1194717,18
443924,95065,18
1216422,435612,18
300935,1683203,18
326481,1648440,18
955789,401451,18
567265,443449,18
1259224,1523291,18
1452211,1025674,18
286108,389639,18
116604,376947,18
1171121,650823,18
1497912,705191,18
1664230,1442372,18
363417,1059555,18
558441,147018,18
1578868,274505,18
1657854,253058,18
880065,1620794,18
400586,899890,18
218342,1336786,18
1662705,913054,18
2968,392963,18
420685,1370393,18
636247,421037,18
123787,1449626,18
1511525,284312,18
987755,95304,18
1558321,1512712,18
1171170,715850,18
308499,934541,18
802274,270737,18
48125,96886,18
1242411,893815,18
461635,773993,18
1431327,421037,18
262318,509381,18
1602853,1335120,18
1379420,308920,18
318401,522647,18
1368159,1538033,18
481747,395859,18
285246,277967,18
300357,218345,18
1253788,875111,18
1337329,428862,18
957166,919358,18
349529,214928,18
655,1101305,18
1304484,533965,18
1461797,673261,18
276793,965253,18
1202629,1362456,18
20284,1278613,18
502886,68976,18
293952,1603373,18
57056,1104146,18
1050288,1043624,18
1601966,1385542,18
705470,130924,18
1236912,1226267,18
561308,971922,18
1024067,271935,18
1669864,1591881,18
1300921,1373550,18
1669931,779062,18
1134596,1393791,18
161180,834526,18
1248084,120196,18
1196387,87774,18
1490764,1062322,18
1027058,1357190,18
990480,1598327,18
1367996,1194468,18
842101,23978,18
73808,261258,18
67557,805380,18
376218,1513922,18
356594,1140180,17
1270436,1464681,17
414210,799612,17
1499296,1489314,17
1104518,1126572,17
1422570,851333,17
1526598,12713,17
444503,133729,17
305946,160114,17
864943,758365,17
247357,1170642,17
699406,115814,17
93873,1214605,17
1396800,719397,17
1613961,1236719,17
1055502,837961,17
38199,472250,17
1487789,1570193,17
1504492,855065,17
1602194,1536471,17
1351625,620997,17
620195,714179,17
78220,1410555,17
816047,658742,17
1571840,549729,17
1450202,477901,17
1017717,563690,17
1626232,444945,17
1538542,1062273,17
547579,315322,17
670177,1697986,17
634051,1136814,17
505238,264040,17
1472515,768045,17
1598327,142346,17
634661,782390,17
225153,1359,17
1445313,212125,17
703997,793608,17
197186,69215,17
728912,1176068,17
806263,806531,17
933325,511239,17
1670849,549729,17
1216514,843841,17
1091208,1523287,17
1081884,321695,17
1679017,623216,17
1276886,1618575,17
1134760,1136969,17
681119,518706,17
73087,804513,17
325849,189640,17
951898,147396,17
234102,409288,17
1598399,644000,17
1706072,664224,17
132170,727542,17
428482,1300651,17
325917,1168758,17
946874,1687007,17
808765,1578163,17
1340466,158060,17
1650280,1329852,17
874594,51753,17
933021,1024989,17
549873,982676,17
1074135,891229,17
302299,1510093,17
1355277,255720,17
1054286,868444,17
157634,1052915,17
1172583,1098689,17
544909,1108789,17
1685348,236516,17
1320662,1265468,17
358817,43002,17
806257,257599,17
322246,110187,17
918085,1641923,17
1045313,338216,17
1372660,1418604,17
717448,822087,17
1077927,1081890,17
1638480,56983,17
445346,1544528,17
1343461,258909,17
1409510,1242784,17
1673952,212125,17
522399,497959,17
805745,236516,17
1670849,1139748,17
1155463,1263185,17
120881,95304,17
1231944,692217,17
1631726,1192145,17
791915,147438,17
891746,654407,17
800530,1620870,17
1709095,1063724,17
559239,13071,17
1394427,1689943,17
443906,605742,17
1390473,83478,17
1249784,146564,17
1073987,1352948,17
1193746,805329,17
1303366,324627,17
360876,98793,17
1513344,1234178,17
876544,884502,17
1355027,592274,17
1305425,908286,17
923944,329464,17
663976,1497337,17
1505849,841299,17
591149,1613961,17
242508,243568,17
1139449,101007,17
587216,530321,17
1329722,1285191,17
1324337,875311,17
319908,503029,17
1203753,474297,17
1708398,1331282,17
722868,168061,17
1375523,156565,17
420010,1073987,17
282107,367948,17
1226770,525319,17
1238079,1063278,17
678176,1612638,17
1338133,1266027,17
472963,588514,17
163453,355604,17
769449,1258701,17
1431899,1431905,17
1654155,705881,17
770451,598054,17
1280398,809994,17
858524,1667080,17
1643639,1682228,17
177941,1560416,17
1240325,833156,17
433847,878385,17
581217,804513,17
47837,537062,17
1181846,74560,17
134963,224772,17
420233,464373,17
1296749,14103,17
982765,75191,17
675988,1129075,17
38119,1167108,17
1122457,153306,17
682743,1642705,17
1153506,1608707,17
151719,1664230,17
1695369,1702584,17
1025749,1329611,17
257556,26110,17
1499035,1433509,17
650945,593628,17
1396176,518839,17
1410555,90641,17
502936,1705992,17
301626,759698,17
385261,1275338,17
943921,535121,17
1488528,1088850,17
815501,1565196,17
299038,936385,17
259832,1245297,17
234204,375782,17
839263,261428,17
550161,1627834,17
879288,656952,17
1323219,281753,17
26608,946476,17
1630964,784520,17
223095,1669189,17
458189,1196338,17
58542,527984,17
1642409,267111,17
867677,644979,17
1432277,1007823,17
755406,69569,17
1099244,1098820,17
590364,874720,17
97819,1556759,17
663007,1672461,17
1251366,128182,17
181237,1263266,17
863152,264268,17
1546120,1203355,17
955203,425688,17
565140,67630,17
1465350,1361747,17
1092556,375888,17
1456544,76228,17
526421,261415,17
959311,960153,17
491788,726339,17
535511,1170605,17
1073245,36478,17
75514,116568,17
354806,552557,17
732110,52964,17
581217,626791,17
839039,677895,17
119628,81096,17
627960,1211437,17
1617460,1254126,17
652831,484718,17
111870,1210630,17
1612638,1337545,17
91867,1337487,17
732829,1537852,17
1591881,517988,17
531506,1212666,17
698555,1206043,17
876201,1310963,17
1099916,340861,17
283910,532796,17
952774,288664,17
1145785,681119,17
1627264,234102,17
37571,1136969,17
585093,1512041,17
813413,1698829,17
566395,228034,17
2430,585052,17
679798,1018001,17
849518,316259,17
529319,762025,17
310077,754745,17
1466520,1626737,17
319338,825063,17
144017,593457,17
1622708,854216,17
1354775,955112,17
373475,53643,17
364159,306919,17
1522025,1382627,17
13016,532601,17
809994,800539,17
308019,1528758,17
957166,1702720,17
558595,1184139,17
1604107,716026,17
762715,1335209,17
58636,618843,17
130924,885750,17
420855,1204512,17
1010315,1702811,17
992455,1171032,17
1707582,1164910,17
1047763,1047639,17
1132087,1004117,17
987371,1534104,17
1557439,171248,17
864150,1616585,17
1407365,770216,17
1015267,1503903,17
723344,760499,17
392776,1701987,17
1645957,791000,17
175975,634360,17
1214169,388891,17
1700392,1111081,17
786155,570470,17
791338,878469,17
773137,1191719,17
858070,1114448,17
186358,247983,17
844212,1703002,17
751245,246877,17
196273,567357,17
380231,1214835,17
853226,1349898,17
684821,268463,17
717991,742299,17
1610469,134216,17
1329157,1317060,17
1210042,1220122,17
1478307,1150226,17
46325,430259,17
854841,194872,17
973203,1449150,17
1160529,697822,17
1571476,1496206,17
504950,500930,17
796658,1135489,17
932423,1103646,17
203655,1561451,17
164391,74060,17
133649,188489,17
1281762,1584678,17
354869,1328611,17
400787,1349972,17
1506297,594684,17
624556,173903,17
1320137,1621368,17
975899,1022445,17
918175,1284477,17
1500345,878206,17
405622,557003,17
870221,308079,17
1105141,1200218,17
1311635,1453072,17
816841,126813,17
1645957,416955,17
89712,733437,17
92961,1046169,17
592764,331779,17
1086403,98708,17
573624,1402361,17
675376,807257,17
1491514,1367944,17
1272526,1296808,17
218620,564074,17
6078,1341144,17
337860,1169857,17
1583869,1689921,17
821269,537796,17
1280590,1160749,17
604892,329846,17
849509,13738,17
88032,303427,17
189938,880471,17
1180881,104654,17
787724,1155217,17
590712,1671582,17
360792,851332,17
545646,1165140,17
158312,1438052,17
913362,1097610,17
157722,552557,17
567114,1242953,17
813574,1426256,17
193338,74696,17
166497,916016,17
782623,73389,17
140338,609994,17
358865,1008359,17
410498,505499,17
567248,2356,17
685478,370652,17
160440,113515,17
88652,1190356,17
555493,74883,17
537517,1531125,17
1571426,504006,17
279043,920958,17
562330,675795,17
264742,840743,17
1336483,1377570,17
1708717,587953,17
574586,827359,17
429440,255722,17
1679533,1684078,17
814612,620492,17
1529402,909206,17
1139800,107367,17
563339,1676239,17
130198,1226529,17
381662,130304,17
1412450,1640573,17
125598,1622743,17
331766,1696632,17
339893,1165230,17
1101478,1136619,17
941940,71124,17
156177,1036948,17
164585,568091,17
438809,1445363,17
73063,1402745,17
1351924,1348600,17
667647,49973,17
1264665,227548,17
134034,218147,17
933325,1067764,17
318335,1508873,17
547871,299976,17
1117438,953034,17
1687607,1079141,17
383336,1595326,17
1252057,1369922,17
622024,1629152,17
584658,829289,17
369525,1416227,17
909564,715863,17
968323,584658,17
484718,22168,17
875320,1679790,17
516539,631027,17
650969,1361983,17
39115,1316079,17
698673,187822,17
810750,207707,17
236707,1514614,17
1107073,1696250,17
1097497,1022445,17
1288507,318112,17
485106,641007,17
1357500,1363005,17
299149,1422195,17
709475,1672087,17
86912,874723,17
850328,1461634,17
516014,960296,17
1050592,319908,17
1002597,1509077,17
622020,847097,17
307345,513080,17
1035846,1050722,17
1653902,1121557,17
192886,1095282,17
266880,1437810,17
1297062,972758,17
519831,530860,17
721251,348762,17
1711895,425989,17
8950,879661,17
1638861,1669673,17
1437635,218147,17
1319126,1509709,17
791237,1157380,17
622870,1630634,17
693115,318976,17
1614789,98299,17
1298144,946470,17
1444917,416596,17
1087094,1105880,17
1473814,1337896,17
519529,1175360,17
856754,332692,17
1102663,721723,17
523173,802502,17
532606,329515,17
1087202,1602135,17
1582229,1046060,17
356065,1253520,17
680741,334049,17
1029033,1074444,17
479634,933477,17
792666,1074338,17
1405215,492918,17
545315,863624,17
1012213,1096285,17
40935,1424527,17
1705407,397174,17
1547069,324627,17
850187,584129,17
126295,1501919,17
1453781,525231,17
1270201,1674749,17
1484349,241835,17
1097394,1517196,17
438307,284400,17
1241973,701220,17
1293527,154366,17
1668519,1289577,17
805745,1685348,17
758558,499883,17
1347722,355696,17
119096,131726,17
595091,865615,17
210327,1434453,17
1668969,555407,17
1331643,875466,17
880508,1510561,17
35781,149875,17
1541246,758167,17
1418814,1190744,17
316777,636388,17
1323329,81635,17
1332286,1643108,17
544389,322215,17
241041,718238,17
109882,1342420,17
1410555,903856,17
1664851,145399,17
785162,593407,17
1299897,1406074,17
1285516,329476,17
1246759,759170,17
181884,1708880,17
97520,1594549,17
1467087,1214120,17
1031675,648919,17
689149,795174,17
1504673,1575926,17
78220,90641,17
1645432,1568920,17
832692,1164918,17
659873,379862,17
472317,1605390,17
800210,376708,17
966325,891746,17
1314823,57469,17
594981,1627682,17
101696,331907,17
271385,66018,17
1707582,864150,17
1269005,651280,17
1271017,501883,17
478416,732962,17
1512702,1129493,17
539233,810069,17
1607835,1522729,17
1329708,471477,17
1369879,1136969,17
294018,1547420,17
340358,756639,17
1404805,239882,17
806655,795228,17
1453295,1382650,17
779714,838345,17
388802,1603297,17
1095854,1633944,17
70301,717693,17
1540218,509582,17
649210,581141,17
1021719,846935,17
180937,833696,17
876590,501672,17
1027711,112119,17
1627732,1280996,17
677895,904722,17
847570,229805,17
1491807,1612734,17
1485101,1621104,17
145751,193584,17
1673342,1403521,17
1685986,1636328,17
354933,25907,17
867630,1204625,17
221289,1155397,17
1402375,1338715,17
516891,1202713,17
840247,275219,17
1313527,276385,17
218254,593631,17
1679017,145263,17
379442,1088953,17
380122,680690,17
1033590,727542,17
1379420,163180,17
1122371,443266,17
1178031,834818,17
1686733,1329611,17
851570,768446,17
590620,1015701,17
592689,270730,17
1648447,594684,17
565897,9291,17
1488399,231103,17
826163,1034609,17
695537,267975,17
135239,1117293,17
218313,693460,17
368663,750958,17
1276181,1172255,17
1115497,12265,17
1667275,1171607,17
1697595,993249,17
278356,1277044,17
1697611,810135,17
667321,1667341,17
265353,171147,17
482413,918028,17
1193169,1572985,17
1300104,1194294,17
1516474,155984,17
122775,876590,17
534352,108000,17
580654,1078357,17
794479,1661171,17
1189823,1691347,17
941276,1325117,17
722967,1316585,17
403112,153306,17
1469543,1598327,17
355604,1419375,17
729027,1095050,17
1509077,152078,17
739249,623706,17
111278,1663222,17
1069080,163453,17
1383073,1498672,17
1512328,1622626,17
1355758,231607,17
1175360,996314,17
1222356,848388,17
787467,68976,17
25834,1657793,17
920143,65458,17
1111263,1592887,17
637033,145305,17
1397115,1026072,17
769449,762025,17
396187,57896,17
1711514,335392,17
857034,592035,17
549347,1365170,17
614029,548730,17
1660981,1603242,17
516970,1037877,17
226084,849311,17
1485250,498107,17
1192088,1061539,17
648408,1695234,17
733958,1015412,17
1461632,365704,17
1486734,1340347,17
454119,160114,17
388436,1701144,17
364210,933346,17
1168787,805092,17
1222056,87520,17
1609016,1365865,17
909049,1615544,17
1080169,738753,17
556387,1333247,17
1156920,1582420,17
854681,538892,17
607434,472163,17
656824,640698,17
356998,487324,17
719676,20287,17
180449,1080099,17
58635,255078,17
545009,1226547,17
607955,365555,17
1301649,402258,17
1602344,842322,17
1614728,1008179,17
680480,909032,17
1132820,228467,17
1677867,1517863,17
1355277,503250,17
1678057,146992,17
959725,788472,17
9175,911207,17
291297,1125591,17
880190,1103021,17
572138,765169,17
1158152,1566028,17
386999,922013,17
577793,899080,17
527172,1412191,17
1131781,864093,17
84361,74560,17
87002,381293,17
933257,1607520,17
352682,1664649,17
548235,618712,17
769651,382290,17
1059908,1347120,17
1334780,1602312,17
1362417,1535024,17
571361,356216,17
710239,375819,17
922337,924152,17
888222,1538033,17
781662,302287,17
6242,442159,17
1224097,768771,17
635078,579939,17
141721,722644,17
1348004,1394605,17
1489527,1107760,17
1456198,257934,17
405996,914738,17
797749,710233,17
270247,1630702,17
587994,680232,17
746004,722164,17
1460685,261025,17
866164,676781,17
879560,1442263,17
413809,1366808,17
1156766,1523880,17
30798,38181,17
1160781,1196416,17
1281251,1392075,17
522643,730540,17
830388,1628469,17
308221,13840,17
1333312,1331134,17
1616401,251538,17
596159,1124685,17
959045,327825,17
14103,529887,17
1162825,1241300,17
394069,425777,17
766549,22703,17
547579,986288,17
427903,1181449,17
558593,47744,17
1636787,750923,17
1277585,970675,17
512900,878887,17
1622811,1551156,17
805745,1109434,17
534336,100445,17
363948,500942,17
391727,803203,17
311965,598054,17
733764,57890,17
1400959,608332,17
897604,1108421,17
1135771,1325902,17
64706,607022,17
83679,635450,17
163490,1041543,17
79955,431885,17
2968,194872,17
517203,1397301,17
1462682,652094,17
1340290,414534,17
587668,104817,17
395529,92747,17
295427,266880,17
121460,108034,17
190612,1304523,17
1942,456112,17
474601,1427530,17
1219201,786654,17
1344625,285200,17
1357459,1168195,17
728761,104654,17
511593,444936,17
1598048,1219852,17
1459475,860881,17
472420,911219,17
1176773,1314872,17
1332842,362539,17
482476,1352763,17
662647,1646223,17
35781,987367,17
381537,1037159,17
1119187,524497,17
761777,35460,17
482413,911396,17
1111510,1247,17
610638,1620959,17
113310,335811,17
1093205,1427530,17
1001552,542916,17
524066,535121,17
356683,1572880,17
107618,51615,17
266880,1396452,17
851102,1505322,17
873388,648232,17
1190053,47048,17
260763,1355544,17
34988,1442609,17
289659,506303,17
24923,668911,17
993596,1702472,17
1383690,1642833,17
825150,983214,17
1351565,335031,17
663614,1152793,17
194872,392963,17
1369029,1447553,17
1489314,604348,17
145604,418358,17
1437731,1410998,17
128114,493909,17
733485,1284590,17
1226920,751134,17
452221,931455,17
1037569,9246,17
898014,342938,17
71313,1712227,17
356683,1685798,17
1683203,223813,17
567638,263050,17
1585297,1518044,17
848646,1087597,17
500451,1239930,17
704311,1534869,17
564161,1147215,17
1087952,550322,17
150991,1262913,17
112739,1700630,17
851464,920978,17
1535001,839696,17
548730,554935,17
267188,429024,17
329849,1708002,17
93284,546352,17
1658106,553568,17
121716,425745,17
776471,47712,17
375856,460344,17
33938,500847,17
101473,1602290,17
1537153,15862,17
161224,1074379,17
800397,293952,17
581030,1067384,17
505259,250798,17
1688773,391241,17
618783,1394971,17
1072985,648919,17
1627228,1409160,17
1076119,13938,17
433951,1698648,17
1635777,426313,17
574026,217277,17
81304,1566533,17
1480139,668378,17
590973,955193,17
1660848,174301,17
611396,1159837,17
365076,1546621,17
1215280,1095139,17
1342288,1445396,17
432451,1357344,17
499760,1107027,17
537272,946785,17
1667480,307884,17
221569,101414,17
1134329,73489,17
1603495,1629270,17
644552,1630843,17
1480594,161573,17
1054450,394540,17
1395469,1092487,17
144494,1109763,17
535511,134551,17
111350,1375963,17
948106,608115,17
1000774,1589641,17
1333428,873904,17
299909,490416,17
1379076,244907,17
738753,919835,17
1583091,754044,17
839553,753648,17
1517591,634547,17
1309657,1195481,17
835177,1148644,17
1168350,369111,17
1240325,815734,17
1474743,1163964,17
949420,91290,17
1151024,1281737,17
188442,879121,17
1522988,987768,17
908858,1319427,17
1522296,475667,17
1415728,307088,17
1309657,1246477,17
299996,947065,17
1292765,1695134,17
818200,412436,17
349000,661842,17
294778,41112,17
1626137,906900,17
993596,1390025,17
467874,574586,17
394776,1292545,17
1672461,376387,17
1094647,586652,17
1025743,422073,17
1157635,960116,17
368340,1325944,17
909049,70527,17
666906,1450174,17
668433,1469483,17
450565,515223,17
1260754,1693056,17
489925,1224097,17
719436,1333802,17
1149972,245248,17
1158057,335067,17
376218,1598629,17
1001552,1245933,17
1219947,657270,17
853331,1589274,17
392746,191504,17
837844,810135,17
1555425,1702584,17
1186371,1679900,17
795174,675795,17
875679,878232,17
113894,414970,17
1160527,38796,17
1078252,1030664,17
1303591,461657,17
163490,414026,17
33957,771195,17
1541246,356216,17
416881,1603165,17
486396,208772,17
462370,59430,17
1119047,74696,17
832371,1196397,17
168026,1657490,17
1084128,1044719,17
664321,1023343,17
710416,237646,17
1433990,1620085,17
275952,800291,17
626288,1331185,17
386726,837468,17
512261,923044,17
331181,1158017,17
875033,1120305,17
1444380,818918,17
1044915,761697,17
741189,971922,17
359395,40303,17
502750,603814,17
626506,160298,17
1080099,905736,17
107255,779407,17
314517,562978,17
50416,1352385,17
26608,394785,17
1195316,581956,17
1607685,549993,17
90448,1657683,17
128041,1486734,17
375504,1540361,17
176684,281753,17
1541372,1703516,17
1070660,312054,17
1489946,849229,17
293352,30559,17
763605,797025,17
1339422,1015772,17
789924,428645,17
621231,1081456,17
1670017,817839,17
111961,1336666,17
550683,690615,17
370743,276932,17
417811,197727,17
706669,1656634,17
1696917,1479703,17
795880,1331345,17
965901,290369,17
786695,863083,17
1485698,1369029,17
703523,190956,17
744253,31584,17
717923,163977,17
1073987,582135,17
1046066,477850,17
247791,1708489,17
942875,768118,17
106456,1122366,17
1088895,1334710,17
1488263,403500,17
1340189,321405,17
519485,1066490,17
221716,1401276,17
180320,1622903,17
1258633,530093,17
1700592,482413,17
913139,1611608,17
1170703,487969,17
1434512,1359288,17
829804,1612939,17
1622733,228467,17
1195640,87002,17
331056,33293,17
1076138,705881,17
480362,932734,17
389993,122480,17
1697986,1370958,17
1412736,267975,17
1197715,592982,17
1073987,994497,17
87698,1532083,17
1413318,1397672,17
1236971,532595,17
1399632,757128,17
68228,1611271,17
619000,232317,17
703996,32894,17
773908,518039,17
1362417,1124653,17
238275,887405,17
992824,805629,17
275742,652842,17
1268663,1605902,17
152746,677895,17
933202,1106127,17
1390976,1262467,17
354029,253426,17
879136,1108727,17
1524965,851298,17
902254,1474743,17
665836,502886,17
29744,1042786,17
848238,919673,17
912176,693179,17
1256191,922120,17
37255,458617,17
291882,1433294,17
897853,408051,17
1292473,420653,17
364978,1433748,17
363493,533008,17
1128732,1695963,17
1509594,548348,17
1571500,1074444,17
157741,879661,17
134034,1437635,17
592274,1172465,17
356216,758167,17
1672362,40558,17
1591842,215727,17
710239,1239361,17
392730,785683,17
584140,761236,17
866905,1461797,17
1492585,1495374,17
320963,731796,17
696081,404984,17
889323,1214605,17
1239363,179012,17
866111,1140180,17
1653712,314369,17
1393945,373051,17
217439,234102,17
1357447,595518,17
1557709,1309657,17
654692,1160529,17
824028,1358249,17
1340290,1281271,17
1331134,307088,17
228005,816557,17
1274779,1262767,17
473903,800397,17
817150,1015701,17
1707582,795526,17
903856,90641,17
1336602,1223743,17
474343,110364,17
1328576,1124070,17
234734,70057,17
37582,1144004,17
1337451,1667833,17
1445912,1532038,17
1114930,1154845,17
1246667,293021,17
99741,1475087,17
320905,1697986,17
983367,1535661,17
1389192,1236719,17
680197,190441,17
1170605,134551,17
1704665,160352,17
586191,971223,17
622549,911982,17
1425991,968852,17
505910,291619,17
567800,446911,17
61574,757975,17
1526497,823804,17
212125,863951,17
1076032,163977,17
1081378,1434453,17
957565,550066,17
1497983,585323,17
71773,793817,17
473628,1561451,17
1281290,1413504,17
191610,10798,17
169567,943116,17
960120,983214,17
1135516,1330622,17
229125,166114,17
665884,1252576,17
548111,1267566,17
140903,1091416,17
1288932,307532,17
149099,131410,17
690441,95304,17
1151770,1482608,17
1591541,586917,17
861163,393049,17
799573,260008,17
560117,1321971,17
365076,27300,17
447058,572252,17
1338132,902785,17
548422,414677,17
271385,1583347,17
828137,129172,17
849460,150737,17
1435351,825921,17
23337,556387,17
372562,1552658,17
621410,1160029,17
1290182,1370616,17
410257,910754,17
696586,563677,17
1469332,1504673,17
1210416,805380,17
587966,1526507,17
27453,1005758,17
867862,1162796,17
488795,794804,17
128792,508711,17
1609381,783044,17
1296335,110187,17
328163,444716,17
1602374,1258489,17
502983,83044,17
763816,159257,17
1212324,651063,17
505881,239882,17
1361298,1140995,17
1425991,1246845,17
1519787,1152016,17
159966,1366172,17
42102,1632016,17
1410171,276551,17
1665049,1644938,17
182043,993898,17
1428106,797458,17
901629,1110252,17
488094,399725,17
1259197,125651,17
150052,68646,17
384416,830186,17
1092464,1011021,17
929978,1246759,17
709007,572072,17
717890,363550,17
602860,348048,17
1108789,245596,17
1469483,1668129,17
336281,101304,17
848238,443906,17
322154,1356338,17
1139509,510983,17
1001878,238863,17
505238,583596,17
743739,1686918,17
866151,859817,17
1228859,1529694,17
832516,608332,17
898775,330429,17
285904,715913,17
1317402,1059536,17
1711476,1710506,17
1541356,502894,17
142189,1207544,17
568683,751675,17
618806,746963,17
1516474,792565,17
80427,135321,17
1475100,923044,17
334637,123600,17
88032,934469,17
1180416,1476367,17
1413739,4727,17
525611,1094022,17
934808,1274839,17
1668110,458257,17
1590455,1618932,17
1213042,474964,17
1663141,264130,17
1041423,1001702,17
649695,1392075,17
549373,1339555,17
1261106,911982,17
1376858,1317402,17
331766,1292946,17
1626818,179584,17
1329727,766119,17
907200,1359288,17
503183,1420775,16
1331593,472317,16
1118706,1154695,16
391138,394300,16
537594,1609490,16
1055576,1594549,16
668875,568091,16
1090778,1539844,16
523032,821399,16
1230525,516113,16
1350979,742299,16
193523,253655,16
118369,823804,16
1369262,255299,16
1539161,1482606,16
1235858,57896,16
61472,728313,16
1155397,712577,16
1642231,1632691,16
614294,585323,16
270255,834821,16
1338494,1320663,16
767158,155271,16
1389192,204693,16
248675,1453101,16
714798,181884,16
1196394,1691985,16
477850,19176,16
465906,672481,16
773671,1621399,16
192403,587669,16
36819,736778,16
1708717,715806,16
492501,404148,16
1459332,636585,16
45110,860176,16
232222,851507,16
1622800,826698,16
1358128,1105957,16
185025,815501,16
1538782,1037817,16
933325,449768,16
519831,856942,16
93873,1327493,16
1517739,867474,16
60337,969996,16
1554649,566280,16
309699,97218,16
1026849,1621886,16
942997,847781,16
1641137,363751,16
417091,675160,16
1083232,1491252,16
373051,1687038,16
309125,230974,16
274023,586350,16
694227,621237,16
1559544,937474,16
1445655,757551,16
589920,1644491,16
410585,173903,16
164391,1230192,16
215670,516953,16
928963,1339400,16
95406,42655,16
67630,95589,16
1685831,53643,16
881959,508711,16
578849,930047,16
987151,567357,16
1504010,106388,16
26838,621658,16
761756,1397496,16
